OwnerUserId,VoteRatio_Python
196179,0.333333333
196185,0.324561404
196188,0.384615385
196244,0.25
196255,0.2
196265,0.222222222
196290,0.01607717
196303,0.181818182
196340,0
196358,0.001550388
196379,0.303030303
196406,0.142857143
196423,0.082474227
196462,0.047021944
196489,0.024793388
196505,0.2
196572,0.068322981
196576,0.25
196626,0.176470588
196629,0
196678,0.102040816
196679,0.01369863
196684,0.333333333
196697,0.043165468
196732,0.020408163
196777,0.265116279
196794,0
196832,0.013986014
196834,0.080213904
196835,0.333333333
196844,0.01028481
196870,0.233333333
196906,0.181818182
196918,0.322033898
196920,0.166666667
196963,0.016949153
196970,0.47826087
197011,0.072
197017,0.032934132
197018,0.098360656
197027,0.02
197036,0.095731707
197080,0.5
197089,0.179487179
197098,0.2
197108,0.046321526
197116,0.081081081
197160,0.2
197192,0.5
197196,0.5
197209,0.4
197221,0.083333333
197283,0.203389831
197323,0.222222222
197325,0.047619048
197387,0.090909091
197424,0.1
197473,0.26199262
197488,0.285714286
197497,0.2
197612,0.5
197657,0.252
197663,0.151898734
197674,0.242424242
197686,0.054263566
197708,0
197714,0.238095238
197738,0.181818182
197788,0.024523161
197843,0.147177419
197877,0.333333333
197896,0.117647059
197937,0.092105263
197949,0.333333333
198003,0.001639344
198006,0.111111111
198034,0
198040,0.013574661
198050,0
198088,0.097643098
198116,0.002680965
198128,0.000244678
198200,0
198212,0.120101138
198244,0.333333333
198301,0
198358,0.016949153
198379,0.25
198418,0.266393443
198424,0.038834951
198428,0.093167702
198438,0.070707071
198450,0.19047619
198472,0.4
198492,0.125
198553,0.097619048
198607,0.206140351
198623,0.048780488
198633,0.376245847
198637,0.2
198639,0.333333333
198688,0.097560976
198729,0.00269324
198803,0.5
198842,0.023668639
198858,0.018867925
198869,1
198894,0.375
198905,0.115384615
198927,0.002616659
198959,0.12173913
199068,0.148148148
199107,0.240740741
199138,0.144329897
199140,0.018181818
199148,0.007220217
199170,0.5
199191,0.234042553
199201,0.031746032
199217,0.002868617
199233,0.15
199236,0.204081633
199247,0.086956522
199248,0.25
199273,0.111111111
199290,0.144067797
199307,1
199309,0.142857143
199335,0.223684211
199343,0.333333333
199359,0.2
199397,0.173803526
199421,0.006451613
199431,0.008403361
199446,0.138888889
199499,0.006711409
199513,0.017660044
199518,0.25
199552,0.084615385
199621,0.025862069
199649,0.049450549
199682,0.035714286
199712,0.027777778
199754,0.008163265
199780,0.166666667
199785,0.048387097
199797,0.065217391
199848,0.166666667
199866,0.044776119
199897,0.013333333
199920,0.2
199959,0.3125
199984,0.075
200025,0.015384615
200044,0.181208054
200050,0.129032258
200054,0.25
200056,0.293577982
200130,0.037037037
200145,0.001507159
200173,1
200208,0.066666667
200212,0.208333333
200217,0.2
200265,0.013888889
200266,0.070234114
200269,0.111111111
200271,0.142857143
200278,0.333333333
200291,0.06360424
200313,0.03125
200317,0.225274725
200340,0.006134969
200356,0.151515152
200367,0.580645161
200399,0.002666667
200412,0.172566372
200426,0.037383178
200434,0.176470588
200445,0.186440678
200449,0.00194742
200489,0.048192771
200503,0.045454545
200508,0.152173913
200520,0.307692308
200532,0.333333333
200535,0.238095238
200537,0
200540,0.2
200563,0.260869565
200578,0.011299435
200584,0.01369863
200609,0.333333333
200617,0.5
200619,0.056084656
200688,0.01236476
200714,0.333333333
200727,0.333333333
200743,0.422680412
200783,0.007317073
200788,0.017241379
200816,0.397727273
200817,0.333333333
200822,0.352941176
200828,0.032679739
200865,0.164835165
200894,0.009280742
200916,0.095541401
200945,0.25
200983,0.131147541
200987,0.00845666
201071,0.014084507
201103,0.06
201140,0.116548616
201165,0
201197,0.227272727
201202,0.001901141
201225,0.260135135
201272,0.111111111
201348,0.5
201356,0.25
201359,0.004878049
201393,0.148809524
201405,0.204545455
201436,0.166666667
201487,0.046511628
201567,0.008264463
201644,0.025641026
201665,0.137123746
201688,0.1875
201750,0.153061224
201754,0.2
201788,0.012578616
201847,0.043478261
201869,0.111111111
201903,0.021505376
201934,0.000724638
201945,0.286219081
201966,0.125
202027,0.121621622
202059,0.2
202083,0.060240964
202091,0.444444444
202095,0.04
202103,0.111111111
202191,0
202208,0.095238095
202229,0.075
202250,0.01980198
202309,0.071428571
202385,0.4375
202392,0.071161049
202396,0.2
202408,0.046511628
202431,0.063754427
202442,0.5
202459,0.328358209
202469,0.214285714
202507,0.099206349
202522,0.130434783
202645,0.2
202690,0.08496732
202694,0.033783784
202705,0.012987013
202726,0.2
202731,0.333333333
202773,0.285714286
202775,0.3
202807,0.028169014
202895,0.010723861
202968,0.011764706
202986,0.076923077
202987,0.022222222
203002,0.061111111
203049,0.5
203066,0.5
203071,0.2
203072,0.048859935
203091,0.046413502
203093,0.153846154
203115,0.285714286
203137,0.002421308
203146,0.191836735
203204,0.003703704
203220,0.003236246
203290,0.666666667
203335,0.048780488
203454,0.066666667
203455,0.076923077
203476,0.179487179
203485,0.147540984
203506,0.141242938
203515,0.233333333
203535,0.1
203547,0.333333333
203555,0.5
203597,0.318181818
203641,0.333333333
203732,0.133757962
203802,0.004862237
203881,0.25
203898,0.254237288
203920,0.25
203925,0.151515152
203977,0.090909091
203984,0.333333333
204028,0.157894737
204045,0.179487179
204077,0.019230769
204127,0
204177,0.333333333
204193,0.178571429
204210,0.151515152
204213,0.01010101
204241,0.4375
204257,0.5
204260,0.214285714
204291,0.083333333
204317,0.02
204378,0.285714286
204402,0.125
204488,0.5
204501,0.173913043
204535,0.077844311
204623,0.179401993
204634,0.272727273
204659,0.037037037
204662,0.25
204723,0.051282051
204726,0.111111111
204737,0.109090909
204793,0.257731959
204819,0
204880,0.273684211
204900,0.012396694
204904,0.5
204927,0.014388489
204979,0.181818182
204981,0.007575758
205083,0.203539823
205095,0.158333333
205097,0.232142857
205103,0.035242291
205114,0.046511628
205148,0.137931034
205212,0.111111111
205229,0.083798883
205234,0.023904382
205270,0.028836251
205313,0.007246377
205347,0.131147541
205426,0.004405286
205445,0.2
205459,0.018518519
205484,0.111111111
205489,0.115789474
205521,0.026968716
205589,0.037383178
205602,0.034482759
205606,0.145833333
205628,0.071428571
205657,0.136054422
205669,0.14
205674,0.076923077
205730,0.142857143
205747,0.047619048
205784,0.04
205808,0.132275132
205832,0.082051282
205877,0.164285714
205918,0.5
205930,0.009033424
205934,0.428571429
205938,0.002949853
206192,0.21875
206293,0.5
206294,0.18699187
206328,0.022089684
206330,0.005102041
206338,0.333333333
206349,0.1875
206350,0.030188679
206403,0.005244755
206417,0.131578947
206424,0.333333333
206446,0.008479263
206459,0.264705882
206484,0.5
206491,0.076294278
206504,0.355338691
206506,0.114678899
206509,0.322580645
206545,0.202247191
206608,0.5
206647,0
206659,0.027272727
206660,0.05
206668,0.214285714
206680,0.052980132
206695,0.2
206711,0.25
206717,0.058823529
206720,0.009174312
206743,0.142857143
206760,0.003472222
206782,0.2
206854,0.272727273
206855,0.112941176
206857,0.114068441
206869,0.5
207022,0.002217295
207028,0.166666667
207036,0.028571429
207072,0.011122346
207096,0.067567568
207108,0.070588235
207119,0.02173913
207131,0.459016393
207138,0.005235602
207193,0.03125
207201,0.044247788
207241,0.333333333
207248,0.009090909
207253,0.1
207258,0.024602026
207313,0.183333333
207335,0.019086571
207352,0.055335968
207365,0.5
207374,0.25
207375,0.2
207384,0.054545455
207427,0.107142857
207442,0.166666667
207470,0.25
207504,0.03030303
207509,0.166666667
207524,0.000707214
207538,0.25
207637,0.25
207646,0.001915709
207655,0.013119534
207694,0.106382979
207795,0.065259117
207812,0.05785124
207834,0.184210526
207864,0.263157895
207894,0.07875895
207916,0.130434783
208066,0.000724638
208095,0.25
208200,0.5
208238,0.5
208257,0.034770889
208314,0.020833333
208339,0.208494208
208341,0.315789474
208347,0.166666667
208361,0.090909091
208402,0.212765957
208427,0.008
208446,0
208525,0.146067416
208545,0.034482759
208607,1
208663,0.043478261
208681,0.253012048
208689,0.043478261
208704,0.313253012
208706,0.090322581
208754,0.023622047
208767,1
208827,0.177061779
208831,0.029850746
208880,0.369230769
208890,0.098159509
209019,0.239316239
209034,0.5
209046,0
209050,0.004048583
209069,0.166666667
209087,1
209123,0.072625698
209125,0.5
209130,0.105882353
209181,0.133333333
209246,0.135135135
209283,0.058139535
209336,0.189655172
209361,0.032786885
209387,0.0625
209403,0.125
209422,0
209427,0.024390244
209449,0.03030303
209459,0.028571429
209467,0.014044944
209490,0.107611549
209512,0.001035733
209514,0.5
209602,0.087912088
209603,1
209609,0.035087719
209623,0.260869565
209629,0.178217822
209670,0.275862069
209712,0.25
209722,0.277777778
209786,0.006944444
209825,0.103448276
209838,0.016346837
209839,0.25
209863,0.096618357
209870,0.140350877
209878,0.028282828
209905,-0.034482759
209933,0.0625
210070,0.004392387
210072,0.09375
210090,0.029411765
210107,0.166666667
210114,0.114379085
210126,0.333333333
210131,0.25
210142,0.03539823
210177,0.0625
210221,0.333333333
210304,0.008064516
210311,0.128205128
210326,0.5
210339,0.009009009
210343,0.5
210404,0.076923077
210465,0.090909091
210469,0.25
210481,0.087570621
210526,0.096774194
210559,0.031578947
210571,0.032608696
210613,0.030769231
210631,0.126888218
210634,0.235294118
210638,0.5
210733,0.5
210779,0.090909091
210801,0.00952381
210824,0.012195122
210826,0.135135135
210857,0.214285714
210867,0.035087719
210881,0.222222222
210905,0.025641026
210920,0.035523979
210945,0.008196721
210948,0.285714286
210966,0.076923077
211037,0.25
211075,0.279552716
211096,0.189473684
211159,0.043478261
211210,0.004545455
211223,0.049773756
211260,0.133333333
211280,0.014285714
211320,0.333333333
211327,0.020627063
211337,0.244680851
211364,1
211404,0.052631579
211450,0.051094891
211463,0.298076923
211490,0.227272727
211496,0.077777778
211584,0.333333333
211602,0.008695652
211619,0.049180328
211701,0.040030793
211709,0.25
211772,0.170731707
211782,0
211791,0.235294118
211823,0.071428571
211827,0.134615385
211848,0.040740741
211858,0.166666667
211885,0.006818182
211908,0.333333333
211960,0.133333333
211983,0.205940594
212010,0.192982456
212027,0
212044,0.18490566
212063,0.016034985
212100,0.5
212127,0.2
212149,0.268041237
212155,0.235294118
212188,0.005602241
212195,0.122641509
212196,0.2
212216,0.166666667
212218,0.048648649
212280,0.272727273
212292,0.307692308
212299,0.481481481
212322,0.25
212339,0.3
212343,0.363636364
212348,0.36
212359,0.064516129
212386,0.037037037
212411,0.25
212443,0.070981211
212468,0.25
212511,0.121212121
212555,0.042234332
212562,0.094339623
212576,0.5
212595,-0.002923977
212602,0.072463768
212612,0.5
212623,0.058823529
212626,0.5
212688,0.31372549
212726,0.25
212731,-0.015037594
212749,0.045454545
212750,0.25
212768,0.333333333
212785,0.333333333
212840,0
212862,0.013888889
212865,0.047425474
212887,0.333333333
212912,0.003861004
212945,0.2
212951,0.004830918
212985,0.28125
213000,0.125
213042,0.06504065
213043,0.5
213060,0.246777164
213118,0.163793103
213156,0.024691358
213158,0.020833333
213207,0.138613861
213216,0.083123426
213260,0.222222222
213272,0.176470588
213315,0.5
213334,0.015856237
213356,0.166666667
213376,0.031446541
213383,0.117647059
213464,0.239795918
213525,0.003968254
213620,0.333333333
213648,0.25
213682,0.133333333
213683,0.039215686
213806,0.005847953
213871,0.048951049
213884,0.111111111
213922,0.2
213939,0.023809524
213989,0.5
213998,1
214035,0.238554217
214130,0
214166,0.25
214178,0.780487805
214179,0.048780488
214196,0.033426184
214225,0.061046512
214250,0.5
214260,0.044444444
214288,0.228571429
214345,0.102040816
214396,0.514285714
214476,0
214488,0.067226891
214531,0.183823529
214589,0.009345794
214602,0.019607843
214764,0.5
214812,0.004761905
214841,0.023584906
214864,0
214892,0.016049383
214903,0
214909,0
214932,0.071428571
214950,0.063829787
214961,0.047619048
215010,0.222222222
215019,0.030769231
215094,0.278418451
215104,0.064516129
215148,0.026315789
215168,0.005494505
215272,0.923076923
215340,0.333333333
215362,0
215400,0
215406,0.181818182
215414,0.5
215436,0.03125
215459,0.057142857
215465,0.5
215481,0.307692308
215515,0.030769231
215518,0.237113402
215522,0.268656716
215553,0
215571,0.110122358
215608,0.162412993
215620,0.333333333
215640,0.142857143
215672,0.06043956
215679,0.456375839
215769,0
215800,0.181818182
215810,0.5
215826,0.272727273
215838,0
215847,0.159624413
215866,1
215869,0.181818182
215904,0.028571429
215929,0.221649485
215939,0.003976143
215946,0.222222222
215966,0.035714286
215969,0.002945508
215993,0.25
216042,0.619047619
216056,0.25
216074,0.017621145
216136,0.176470588
216171,0.323170732
216180,0.173913043
216182,0.5
216201,-1
216214,0.028571429
216250,0.25
216254,0.294117647
216259,1
216292,0.135857461
216314,0.005063291
216336,0.2
216341,0.294339623
216356,0.205432937
216363,0.002294894
216403,0
216420,0.27638191
216423,0.375
216427,0.051020408
216440,0.052631579
216460,0.25
216514,0.112068966
216517,0.015544041
216537,0.015748031
216547,0.625
216605,0.276565465
216636,0.037037037
216650,0.128205128
216676,0.297297297
216685,0.019230769
216711,0
216724,0.008156607
216735,0.1
216759,0.08
216763,0.008849558
216797,0.285714286
216809,1
216811,0.018691589
216857,0.15625
216877,0.027777778
216880,0.189655172
216907,0.035714286
216909,0.029850746
216980,0.346153846
217019,0.004796163
217076,0
217079,0.052631579
217088,0.25
217189,0.057377049
217194,0.2
217197,0.019607843
217219,0.023255814
217223,-0.035714286
217228,0.392
217332,0.068720379
217337,0.303030303
217378,0.240384615
217395,0.333333333
217403,0.31372549
217415,0.00990099
217470,0.028571429
217476,0.073979592
217520,0.5
217549,0.010471204
217567,0.4
217595,0.018348624
217632,0.5
217647,0.101123596
217649,0.005455963
217652,0.232258065
217678,0.210526316
217754,0.346938776
217802,0.12
217844,0.201331115
217867,0
217895,0.2
217955,0.25
217994,0.12
218012,0.031578947
218050,0.347826087
218107,0.053571429
218118,0.125
218155,0.03125
218160,0.098939929
218202,0.333333333
218211,0.004926108
218226,0.058823529
218236,0.142857143
218244,0.095588235
218258,0.06
218278,0.036363636
218284,0.002380952
218298,1
218340,0.022284123
218358,0.25
218372,0.037037037
218377,0.001071811
218386,0.07967033
218471,0.03803132
218481,0.106382979
218488,1
218496,0.333333333
218505,0
218508,0.2
218530,1
218533,0.24137931
218539,0.176470588
218558,0.072580645
218572,0.25
218589,0.111480865
218648,0.2
218651,0.25
218681,0.048076923
218692,0
218746,0.333333333
218756,0.0125
218768,-0.5
218799,0.05
218808,0.0875
218826,0.01754386
218830,0.012987013
218873,0.006896552
218880,0.047619048
218888,0.333333333
218894,0.222222222
218896,0.333333333
218900,0.107843137
218956,0.01
218976,0.2
218980,0.071428571
218993,0.028846154
219120,0.210526316
219126,0.5
219128,0.333333333
219153,0.020134228
219159,0.003242542
219162,0.052980132
219166,0.025974026
219167,0
219205,0.013333333
219335,0.012345679
219355,0.142857143
219379,0.333333333
219406,0.002932551
219449,0.006521739
219466,0.25
219519,0.03968254
219547,0.007352941
219604,0.016483516
219627,0.333333333
219640,0.318181818
219667,0.5
219727,0.2
219728,0.026666667
219739,0.2
219776,0.333333333
219789,0
219793,0.130434783
219801,0.25
219847,0.089795918
219866,0.068965517
219905,0.348314607
219927,0.00462963
219931,0.006507592
219939,0.230769231
219946,0.5
220011,0.24
220023,0.150627615
220095,0.055555556
220120,0.036630037
220129,0.103696099
220155,0.067024129
220163,0
220201,0.007092199
220216,0.170731707
220255,0.094230769
220294,0.0375
220356,0.153846154
220359,0.380952381
220371,0.119047619
220408,0.186666667
220487,0.339285714
220500,0.333333333
220529,0.021052632
220547,0.060606061
220591,0.05
220599,0.002155836
220637,0.107744108
220647,0
220652,0.074074074
220710,0.019704433
220718,0.333333333
220722,0.083333333
220724,0.204819277
220736,0.5
220766,0.5
220825,0.008928571
220853,0.28
220903,0.001869159
220961,0.5
220988,0.015267176
221001,0.19921875
221016,0.5
221023,0.00322841
221034,0.5
221061,0.027442371
221062,0.039473684
221080,0.5
221100,0.5
221113,0.086956522
221149,0.251948052
221209,0.016969697
221224,0.5
221226,0.157894737
221232,0.368421053
221244,0.103773585
221262,0.235294118
221270,0.213414634
221312,0.00990099
221315,0.201612903
221322,0.32
221342,0.028061224
221354,0.053435115
221390,0.24137931
221431,0.011764706
221448,0.09375
221450,0
221458,0.055276382
221533,0.114285714
221537,0.237288136
221612,0.1
221618,0.333333333
221693,0.090909091
221782,0.5
221794,0.171052632
221801,0.040462428
221802,0.009259259
221814,0.082706767
221917,0.206185567
221921,0.333333333
221951,0.012257406
221955,0.080882353
222015,0.041666667
222054,0.008421053
222056,0.333333333
222131,0.018099548
222151,0.002645503
222173,0.057692308
222185,0.333333333
222220,0.5
222236,0.005649718
222249,0.003174603
222279,0.019073569
222329,0.006535948
222347,0.032258065
222397,0.040247678
222421,0.02016129
222454,0.005420054
222470,0.257142857
222474,0.152173913
222490,0.25
222498,0.155339806
222509,0.2
222515,0.417910448
222529,0.052238806
222559,0.358333333
222561,0.153846154
222602,0.017241379
222604,0.2
222633,0.5
222670,0.111111111
222702,0.088235294
222725,0.259259259
222758,0.159183673
222765,0.2
222829,0.304878049
222850,0.2
222858,0.056338028
222861,0.078431373
222875,0.333333333
222893,0.378548896
222900,0.054945055
222914,0.333333333
222924,0.3
223010,0.25
223020,0.2
223090,0.083067093
223092,0.041666667
223112,0.097142857
223122,0.115942029
223136,0
223172,0.333333333
223201,0.0066313
223226,-0.048780488
223237,0.5
223257,0.333333333
223265,0.024193548
223268,0.011363636
223301,0.06122449
223327,0.018927445
223370,0.024691358
223424,0.252747253
223456,0.225806452
223468,0.25
223474,0.311111111
223486,0.153846154
223490,0.142857143
223497,0.428571429
223513,0.087719298
223520,0.142857143
223541,0.09352518
223547,0.062222222
223551,0.142857143
223559,0.25
223564,0.5
223579,0.333333333
223585,0.045454545
223779,0.086956522
223808,0.25
223876,0.016891892
223892,0.421052632
223912,0.363636364
223957,0.25
224004,0.020366599
224014,0.010526316
224030,0.000865801
224099,1
224150,0.5
224200,0.0078125
224225,0.054054054
224251,0.066666667
224254,0.303030303
224307,0.25
224322,0.020408163
224363,0.122641509
224382,0.326388889
224464,0.14
224479,0.045454545
224511,0.108333333
224589,0.054054054
224657,0.5
224671,0.097156398
224693,0.193548387
224705,0.045045045
224732,0.025974026
224750,0.073529412
224771,0.034482759
224774,0.026315789
224790,0.027027027
224792,0.25
224797,0.015625
224845,0.5
224848,0.082191781
224913,0.5
224922,0.025586701
224949,0.16796875
224950,0.5
224955,0.012195122
224960,0.090909091
224971,0.046153846
224982,0.15
224988,0.001018537
225033,0.03030303
225052,0.045801527
225055,0.047619048
225066,0.25
225072,0.25
225085,0.027777778
225086,0
225100,0.125
225128,0.015625
225142,0.162393162
225160,0.285714286
225200,0.090909091
225205,0.042857143
225260,0.31122449
225262,0.22754491
225269,0.001666667
225288,0.25
225292,0.012658228
225301,0.5
225310,0.25
225312,0.405630198
225313,0.017060367
225329,0.052631579
225429,0
225444,0.153846154
225480,0.025641026
225484,1
225500,0
225554,0.142857143
225573,0.333333333
225588,-0.026315789
225589,0.071428571
225600,0
225612,0.25
225626,0.010204082
225630,0.198198198
225650,0.023364486
225667,0.025252525
225684,-0.071428571
225688,0.333333333
225702,0.325
225705,0.5
225718,0.058823529
225727,0.00284495
225732,0.13253012
225736,0.442622951
225757,0.024193548
225767,0.218181818
225788,0.466666667
225814,0.007014809
225876,0.083333333
225881,0.333333333
225882,0.333333333
225917,0.075
225919,0.333333333
225959,0.285714286
225967,0.333333333
225971,0.171428571
225975,0.333333333
225998,0.020594966
226013,0.043478261
226017,0.333333333
226030,0.293103448
226037,0.4375
226055,0.18556701
226081,0.081538462
226086,0.473684211
226114,0.234782609
226121,0.041769042
226138,0.171122995
226208,0.120481928
226224,0.214285714
226241,0.010638298
226279,0.138461538
226353,0.181818182
226394,0.098501071
226404,1
226420,0.333333333
226424,0.041666667
226473,0.126258005
226476,0.027027027
226491,0.025477707
226496,0.079365079
226526,0.067647059
226562,0.2
226574,0.138248848
226582,0.009708738
226621,0.129032258
226672,0.007633588
226684,0
226716,0.176470588
226728,0.5
226833,0.153846154
226861,0.066666667
226895,0.002594034
226897,0.001456664
226958,0.002945508
226962,0.010204082
226975,0.005235602
227024,0.03539823
227079,0.3
227086,0.014792899
227087,0.1875
227103,0.005235602
227142,0.007132668
227149,0.013384321
227173,0.153846154
227213,0.076923077
227221,0.333333333
227224,0.008130081
227230,0.04587156
227244,0.011904762
227290,0.091836735
227424,1
227485,0.12
227542,0.214953271
227553,0.333333333
227556,0.2
227567,0.111111111
227577,0.047619048
227644,0.032258065
227684,0.263157895
227770,0.065789474
227839,0.348837209
227868,0.018181818
227878,0.333333333
227884,0.110294118
227904,0.333333333
227926,0.006677796
227958,0.125
228012,0.25
228095,0.2
228128,0.2
228137,0.047619048
228140,0.093023256
228141,0.333333333
228152,0.357142857
228173,0.005420054
228208,0.012987013
228211,0.2
228344,0.333333333
228349,0.172413793
228388,0.25
228454,0.333333333
228489,0.02688172
228499,0.074074074
228515,0.279411765
228517,0.075268817
228632,0.073170732
228653,0.233766234
228660,0.057971014
228741,0.097560976
228742,0.142857143
228800,0.268292683
228846,0.009345794
228852,0.333333333
228885,0.00952381
228908,0.333333333
228936,0.111111111
228939,0.173333333
228986,0.5
229001,0.071428571
229058,0.108108108
229068,0.5
229075,0.2
229143,0.014285714
229151,0.083700441
229154,0.053571429
229181,0.264705882
229269,0.256410256
229341,0.061538462
229371,0.142857143
229410,0.666666667
229424,0.003333333
229449,0.333333333
229468,0.275
229486,0.258064516
229572,0.411764706
229599,0
229602,0.063868613
229631,0.054054054
229657,0.333333333
229686,0.007407407
229741,0.025404157
229753,0.071428571
229764,0.023809524
229794,0.032786885
229802,0.5
229810,0.179104478
229836,0.12
229898,0.18556701
230000,0.029411765
230001,0
230027,0.1
230034,0.333333333
230057,0.26
230082,0.157894737
230086,0.222222222
230114,0.274509804
230198,0.25
230214,0.005882353
230220,0.333333333
230258,0.5
230269,0.25
230270,0.09202454
230286,0.375
230312,0.033333333
230340,0.058333333
230352,0.25
230392,0.290322581
230419,0.076502732
230468,0.062119367
230513,0.021276596
230544,0.5
230561,0.15270936
230571,0.013937282
230574,0.25
230575,0.043478261
230613,0.026315789
230614,0.1875
230623,0.090909091
230636,0.155143339
230667,0.055555556
230741,0.071428571
230778,0.005988024
230779,0
230840,0.113924051
230851,0.006493506
230866,0.132075472
230884,0.167673716
230895,0.054545455
230911,0.304347826
230983,0.266666667
230985,0.2
231120,0
231226,0.103448276
231248,0.0969163
231295,0.310606061
231298,0.05781866
231338,0
231366,0.333333333
231386,0.25
231412,0.194915254
231415,0.023255814
231463,0.228443449
231482,0.2
231489,0.18
231528,0.147058824
231536,0.004938272
231588,0.01193634
231590,0.094117647
231595,0.333333333
231651,0.023529412
231656,0.5
231670,0.330677291
231677,0.073033708
231679,0.04379562
231683,0.031007752
231717,0.005376344
231718,0.1875
231721,0.083700441
231739,0.5
231747,0.142857143
231754,0.203125
231864,0.078431373
231917,0.01061008
231925,0.290909091
231964,0.00610998
231983,0.333333333
231987,0.013245033
232018,0.123966942
232024,0.015625
232089,0.151162791
232106,0.245283019
232123,0.2
232137,0.5
232144,0.125
232220,0.021276596
232225,0.2
232250,0.066666667
232332,0.04040404
232336,0.2
232360,1
232371,0.021390374
232417,0.001719986
232485,0
232486,0.380952381
232565,0.021390374
232638,0.268965517
232645,0.096153846
232649,0.04
232653,0
232666,0.199530516
232691,0.018518519
232715,1
232735,0.009803922
232794,0.166123779
232817,0.157894737
232870,0.1
232888,0.142857143
232892,0.222222222
233051,0.25
233057,0.282051282
233098,0.023333333
233169,0.25
233193,0.5
233195,0.5
233196,0.197802198
233199,0.5
233201,0.122657581
233211,0.010752688
233212,0
233242,0.16
233258,0.047619048
233277,0.2
233293,0
233334,0.191489362
233342,0.333333333
233348,0.5
233382,0.206185567
233411,0.302325581
233421,0.011617516
233428,0.057182706
233446,0.191222571
233467,0.260869565
233507,0.107913669
233516,0.304347826
233535,0.129943503
233539,0
233577,0.105263158
233593,0.175
233596,0.022727273
233608,0.071428571
233634,0.1328125
233639,0.333333333
233773,0.043478261
233776,0.5
233798,0.073913043
233813,0.2
233816,0.205882353
233820,0.2
233839,0.065789474
233855,0.333333333
233864,0.286585366
233884,0.333333333
233901,0.142857143
233914,0.088888889
233928,0.009375
233935,0.166666667
233952,0.098039216
234090,0.076923077
234110,-0.022727273
234117,0.238095238
234125,0.022727273
234163,0.25
234167,0.009708738
234175,0.038834951
234179,0.014925373
234212,0.5
234242,0.044280443
234248,0.118794326
234254,0.245901639
234262,0
234270,0.203036053
234287,0.057692308
234322,0.273006135
234325,0.15625
234383,0.212121212
234412,0.333333333
234435,0.236802413
234482,0.291666667
234499,0.072519084
234513,0.121052632
234523,0.127272727
234543,0.113300493
234547,0.177777778
234632,0.044444444
234638,0.228310502
234652,0.25
234654,0.268656716
234657,0.101694915
234671,0
234695,0.111111111
234723,0.023980815
234784,0.012552301
234789,0.065934066
234809,0.148148148
234823,0.333333333
234830,0.25
234856,0
234864,0.063694268
234901,0.10106383
234904,0.333333333
234913,0.038461538
234932,0.316964286
234933,0.016997167
234945,0.112676056
234965,0.017391304
234966,0.310344828
234967,0.213114754
234969,0.5
234994,0.051282051
234998,0.113636364
235002,0.045454545
235006,0.333333333
235036,0.333333333
235059,0
235131,0.051020408
235146,0.025125628
235170,0.018867925
235174,0.030612245
235203,0.018691589
235207,0.301886792
235217,0.023809524
235218,0.25
235231,1
235273,0.030674847
235298,0.16
235310,0.152801358
235339,0.2
235349,0.04620462
235350,0.180811808
235399,0.333333333
235415,0.01754386
235425,0.205882353
235436,1
235453,0.22826087
235484,0.5
235491,0.333333333
235502,0.01369863
235533,0.066666667
235573,0.333333333
235602,0.2
235617,0.435897436
235619,0.127272727
235633,0.0125
235672,1
235709,0.142857143
235714,0.25
235820,0.253731343
235852,0.003759398
235878,0.089494163
235935,0.086956522
235943,0.038461538
235960,0.043010753
235993,0.2
236007,0.07751938
236070,0.5
236081,0.219512195
236106,0.253833049
236133,0.072727273
236139,0.068627451
236169,0.019569472
236195,0.100671141
236215,0.00443459
236247,0.041666667
236249,0.034482759
236267,0.5
236289,0.333333333
236318,0.197368421
236351,0.045454545
236353,0.034482759
236455,0.1
236475,0.137931034
236476,0.021857923
236499,0.284482759
236501,0.001206273
236564,0.058524173
236584,0.321428571
236627,1
236639,0.005405405
236650,0.023255814
236692,0.5
236697,0.064516129
236757,0.178571429
236805,0.058823529
236830,0.155844156
236835,0.032258065
236924,0.109375
236964,0.333333333
236969,0.08
237032,0.333333333
237056,0.166666667
237067,0.5
237076,0.028901734
237090,0.25
237092,0.011299435
237105,0.18
237107,0.006134969
237117,0.25
237165,0.188679245
237229,0.161764706
237230,0
237258,0.291666667
237268,0.122807018
237285,0.029411765
237329,0.007633588
237347,0.133333333
237472,0.00373599
237626,0.111111111
237646,0.272727273
237681,0.001844338
237690,0.051051051
237696,0.03630363
237712,0.204545455
237721,0
237727,0.333333333
237729,0.444444444
237755,0.166666667
237778,0.244897959
237819,0.5
237835,0.212121212
237877,0.333333333
237889,0.047619048
237917,0.02238806
237931,0.25
237934,0.280858676
237961,0.090909091
237974,0.285
238030,0.000664158
238042,0.411764706
238074,0.159090909
238081,0.266666667
238116,0.25
238117,0.044444444
238123,0.004987531
238134,0.047567126
238180,0.01320132
238232,0.00517777
238332,0.066298343
238335,0.058823529
238344,0.127272727
238345,1
238365,0.027777778
238388,0.333333333
238406,0.490384615
238411,0.070484581
238424,0.4
238444,0.055655296
238469,0.112621359
238505,0.006024096
238517,0.001901141
238544,0.017857143
238581,0.233333333
238586,0.451612903
238599,0
238609,0.333333333
238671,0.158839779
238719,0.014388489
238751,0.025641026
238762,0.233333333
238877,0.290322581
238882,0.19
238884,0.037889039
238887,0.181818182
238913,0.133333333
238937,0.223175966
238975,0
238978,0.012658228
238985,0.027522936
